発売日,ハード,タイトル,メモリ,容量(bit),価格,ジャンル,ジョブカテゴリ,カウント
2001-03-21,GBA,ソニックアドバンス２,0,0,🚧,ACT,0,0
2001-03-21,GBA,ボボボーボ・ボーボボ 奥義87.5爆烈鼻毛真挙,0,0,🚧,RPG,0,0
2001-03-21,GBA,わがまま☆フェアリー ミルモでポン！～黄金マラカスの伝説～,0,0,🚧,ADV,0,0
2001-03-21,GBA,アクロバットキッズ,0,0,🚧,ACT,0,0
2001-03-21,GBA,エレベーターアクション OLD＆NEW,0,0,🚧,RCG,0,0
2001-03-21,GBA,おしゃれプリンセス２＋動物キャラナビ占い個性心理学,0,0,🚧,TBL,0,0
2001-03-21,GBA,まんが家デビュー物語　お絵描きソフト＆まんが家育成ゲーム！,0,0,🚧,SLG,0,0
2001-03-21,GBA,宇宙大作戦チョコベーダー ウチュウからの侵略者,0,0,🚧,RPG,0,0
2001-03-21,GBA,闘魂ヒート,0,0,🚧,SPT,0,0
2001-03-21,GBA,ハムスター物語３GBA,0,0,🚧,SLG,0,0
2001-03-21,GBA,DUAL BLADES,0,0,🚧,ACT,0,0
2001-03-21,GBA,メダロット弐ＣＯＲＥ　カブトバージョン,0,0,🚧,RPG,0,0
2001-03-21,GBA,スパイロ アドバンス,0,0,🚧,ACT,0,0
2001-03-21,GBA,SAMURAI DEEPER KYO,0,0,🚧,ACT,0,0
2001-03-21,GBA,全日本少年サッカー大会２　めざせ日本一！,0,0,🚧,SLG,0,0
2001-03-21,GBA,THE KING OF FIGHTERS EX2 ～HOWLING BLOOD～,0,0,🚧,ACT,0,0
2001-03-21,GBA,きせっこぐるみぃ　チェスティとぬいぐるみたちの魔法の冒険,0,0,🚧,ADV,0,0
2001-03-21,GBA,エレミックス！,0,0,🚧,ACT,0,0
2001-03-21,GBA,不思議の国のアリス,0,0,🚧,TBL,0,0
2001-03-21,GBA,ことばのパズルもじぴったんアドバンス,0,0,🚧,PZL,0,0
2001-03-21,GBA,Disney Sports : Snowboarding,0,0,🚧,SPT,0,0
2001-03-21,GBA,ムゲンボーグ,0,0,🚧,RPG,0,0
2001-03-21,GBA,パワプロクンポケット５,0,0,🚧,SPT,0,0
2001-03-21,GBA,犬夜叉　奈落の罠！迷いの森の招待状,0,0,🚧,TBL,0,0
2001-03-21,GBA,マリー、エリー＆アニスのアトリエ ～そよ風からの伝言～,0,0,🚧,RPG,0,0
2001-03-21,GBA,Disney Sports : Motocross,0,0,🚧,SPT,0,0
2001-03-21,GBA,ファイナルファンタジータクティクスアドバンス,0,0,🚧,SLG,0,0
2001-03-21,GBA,メトロイドフュージョン,0,0,🚧,ACT,0,0
2001-03-21,GBA,ロード・オブ・ザ・リング／二つの塔,0,0,🚧,ACT,0,0
2001-03-21,GBA,テニスの王子様2003  COOLBLUE,0,0,🚧,SPT,0,0
2001-03-21,GBA,テニスの王子様2003  PASSIONRED,0,0,🚧,SPT,0,0
2001-03-21,GBA,ロードランナー,0,0,🚧,ACT,0,0
2001-03-21,GBA,ホイッスル！  第３７回東京都中学校総合体育サッカー大会,0,0,🚧,SLG,0,0
2001-03-21,GBA,戦国革命外伝,0,0,🚧,ACT,0,0
2001-03-21,GBA,テイルズ オブ ザ ワールド ～サモナーズ　リネージ～,0,0,🚧,SLG,0,0
2001-03-21,GBA,ゼルダの伝説 神々のトライフォース＆４つの剣,0,0,🚧,ACT,0,0
2001-03-21,GBA,ドキドキクッキングシリーズ(2) グルメキッチン～ステキなお弁当～,0,0,🚧,SLG,0,0
2001-03-21,GBA,GetBackers奪還屋～メトロポリス奪還作戦！～,0,0,🚧,RPG,0,0
2001-03-21,GBA,SIMPLE2960(つくろう)ともだちシリーズ Vol.1 THE テーブルゲームコレクション,0,0,🚧,TBL,0,0
2001-03-21,GBA,SIMPLE2960(つくろう)ともだちシリーズ Vol.2 THE ブロックくずし,0,0,🚧,PZL,0,0
2001-03-21,GBA,シスタープリンセス～リピュア～,0,0,🚧,ADV,0,0
2001-03-21,GBA,激闘伝説ノア　～ドリームマネージメント～,0,0,🚧,SLG,0,0
2001-03-21,GBA,遊戯王デュエルモンスターズ８破滅の大邪神,0,0,🚧,RPG,0,0
2001-03-21,GBA,メイドインワリオ,0,0,🚧,ACT,0,0
2001-03-21,GBA,Dancing Sowrd－閃光－,0,0,🚧,ACT,0,0
2001-03-21,GBA,From TV animation ONE PIECE　めざせ！キングオブベリー,0,0,🚧,ETC,0,0
2001-03-21,GBA,パズル＆探偵コレクション,0,0,🚧,PZL,0,0
2001-03-21,GBA,ロックマン エグゼ３ ＢＬＡＣＫ,0,0,🚧,RPG,0,0
2001-03-21,GBA,真・女神転生,0,0,🚧,RPG,0,0
2001-03-21,GBA,ドラゴンクエストモンスターズ キャラバンハート,0,0,🚧,RPG,0,0
2001-03-21,GBA,遊戯王デュエルモンスターズインターナショナルワールドワイドエディション,0,0,🚧,RPG,0,0
2001-03-21,GBA,ZOIDS SAGA　２,0,0,🚧,RPG,0,0
2001-03-21,GBA,エンジェル☆コレクション　めざせ！学園のファッションリーダー,0,0,🚧,SLG,0,0
2001-03-21,GBA,メダロット弐CORE　クワガタバージョン,0,0,🚧,RPG,0,0
2001-03-21,GBA,牧場物語～ミネラルタウンのなかまたち～,0,0,🚧,SLG,0,0
2001-03-21,GBA,HUNTER×HUNTERみんな友だち大作戦！,0,0,🚧,RPG,0,0
2001-03-21,GBA,ZERO ONE,0,0,🚧,ADV,0,0
2001-03-21,GBA,冒険遊記プラスターワールド　プラストオンＧＰ,0,0,🚧,RCG,0,0
2001-03-21,GBA,冒険遊記プラスターワールド　伝説のプラストゲート,0,0,🚧,RPG,0,0
2001-03-21,GBA,魔法のパンプキン～アンとグレッグの大冒険～,0,0,🚧,ACT,0,0
2001-03-21,GBA,ＲＰＧツクールアドバンス,0,0,🚧,ETC,0,0
2001-03-21,GBA,あずまんが大王　アドバンス,0,0,🚧,TBL,0,0
2001-03-21,GBA,キッドクラウンのクレイジーチェイス,0,0,🚧,ACT,0,0
2001-03-21,GBA,サモンナイト　クラフトソード物語,0,0,🚧,RPG,0,0
2001-03-21,GBA,ファイアーエムブレム 烈火の剣,0,0,🚧,SLG,0,0
2001-03-21,GBA,NARUTO-ナルト-忍術全開！最強忍者　大結集,0,0,🚧,ACT,0,0
2001-03-21,GBA,ロックマン　ゼロ２,0,0,🚧,ACT,0,0
2001-03-21,GBA,キャッスルヴァニア -暁月の円舞曲-,0,0,🚧,ACT,0,0
2001-03-21,GBA,とっとこハム太郎４　にじいろ大行進でちゅ,0,0,🚧,ADV,0,0
2001-03-21,GBA,ハムスター物語コレクション,0,0,🚧,ETC,0,0
2001-03-21,GBA,フロッガー魔法の国の大冒険,0,0,🚧,ACT,0,0
2001-03-21,GBA,モンスターゲート　大いなるダンジョン～封印のオーブ～,0,0,🚧,RPG,0,0
2001-03-21,GBA,MOTHER 1+2,0,0,🚧,RPG,0,0
2001-03-21,GBA,メタルマックス２改,0,0,🚧,RPG,0,0
2001-03-21,GBA,みんなの飼育シリーズ　ぼくのカブト・クワガタ,0,0,🚧,ADV,0,0
2001-03-21,GBA,ハチエモン,0,0,🚧,ACT,0,0
2001-03-21,GBA,GET ボクのムシつかまえて,0,0,🚧,ADV,0,0
2001-03-21,GBA,スーパーマリオアドバンス4,0,0,🚧,ACT,0,0
2001-03-21,GBA,なかよしペットアドバンスシリーズ４  かわいい仔犬ミニ わんこと遊ぼう!!小型犬,0,0,🚧,SLG,0,0
2001-03-21,GBA,ハムスターパラダイスピュアハート,0,0,🚧,SLG,0,0
2001-03-21,GBA,コロッケ！2　闇のバンクとバン女王！,0,0,🚧,ACT,0,0
2001-03-21,GBA,ソニックピンボールパーティ,0,0,🚧,TBL,0,0
2001-03-21,GBA,ボクらの太陽,0,0,🚧,RPG,0,0
2001-03-21,GBA,CYBERDRIVE ZOIDS 機獣の戦士ヒュウ,0,0,🚧,RPG,0,0
2001-03-21,GBA,ドラゴンドライブ　ワールドＤブレイク,0,0,🚧,RPG,0,0
2001-03-21,GBA,ハムスター倶楽部4～しげっち大脱走～,0,0,🚧,ADV,0,0
2001-03-21,GBA,ミッキーとミニーのマジカルクエスト2,0,0,🚧,ACT,0,0
2001-03-21,GBA,シャイニング・ソウル２,0,0,🚧,RPG,0,0
2001-03-21,GBA,Onimusha Tactics,0,0,🚧,RPG,0,0
2001-03-21,GBA,トップギア・ラリーＳＰ,0,0,🚧,RCG,0,0
2001-03-21,GBA,わんニャンどうぶつ病院 ～☆動物のお医者さん育成ゲーム☆～,0,0,🚧,SLG,0,0
2001-03-21,GBA,真・女神転生 デビルチルドレン パズルdeコール！,0,0,🚧,PZL,0,0
2001-03-21,GBA,名探偵コナン～狙われた探偵～,0,0,🚧,ADV,0,0
2001-03-21,GBA,アラジン,0,0,🚧,ACT,0,0
2001-03-21,GBA,テイルズ　オブ　ファンタジア,0,0,🚧,RPG,0,0
2001-03-21,GBA,ポケモンピンボール ルビー＆サファイア,0,0,🚧,TBL,0,0
2001-03-21,GBA,幻想魔伝最遊記～反逆の闘神太子～,0,0,🚧,ADV,0,0
2001-03-21,GBA,仔犬といっしょ！～愛情物語～,0,0,🚧,SLG,0,0
2001-03-21,GBA,ＤＵＥＬ　ＭＡＳＴＥＲＳ,0,0,🚧,CARD,0,0
2001-03-21,GBA,ボボボーボ・ボーボボ　マジで！！？真拳勝負,0,0,🚧,RPG,0,0
2001-03-21,GBA,スーパーロボット対戦Ｄ,0,0,🚧,SLG,0,0
2001-03-21,GBA,どうぶつ島のチョビぐるみ,0,0,🚧,ETC,0,0
2001-03-21,GBA,ロックマン エグゼ バトルチップGP,0,0,🚧,CARD,0,0
2001-03-21,GBA,おしゃれプリンセス３,0,0,🚧,SLG,0,0
2001-03-21,GBA,新約　聖剣伝説,0,0,🚧,RPG,0,0
2001-03-21,GBA,GetBackers 奪還屋　～邪眼封印！～,0,0,🚧,RPG,0,0
2001-03-21,GBA,おじゃる丸～月光町さんぽでおじゃる～,0,0,🚧,ACT,0,0
2001-03-21,GBA,新きせかえ物語,0,0,🚧,ADV,0,0
2001-03-21,GBA,伝説のスタフィー２,0,0,🚧,ACT,0,0
2001-03-21,GBA,わがまま☆フェアリーミルモでポン！～対戦！まほうだま～,0,0,🚧,PZL,0,0
2001-03-21,GBA,ＮＡＲＵＴＯ―ナルト―　木の葉戦記,0,0,🚧,ADV,0,0
2001-03-21,GBA,真・女神転生デビルチルドレン  炎の書,0,0,🚧,RPG,0,0
2001-03-21,GBA,真・女神転生デビルチルドレン  氷の書,0,0,🚧,RPG,0,0
2001-03-21,GBA,探偵学園Ｑ　名探偵はキミだ！,0,0,🚧,ADV,0,0
2001-03-21,GBA,かわいいペット！ゲームギャラリー,0,0,🚧,ETC,0,0
2001-03-21,GBA,バトル×バトル～巨大魚伝説～,0,0,🚧,SPT,0,0
2001-03-21,GBA,真・女神転生２,0,0,🚧,RPG,0,0
2001-03-21,GBA,絶体絶命でんじゃらすじーさん～史上最強の土下座,0,0,🚧,ADV,0,0
2001-03-21,GBA,マーメイドメロディーぴちぴちピッチ,0,0,🚧,ACT,0,0
2001-03-21,GBA,ボンバーマンジェッターズ　ゲームコレクション,0,0,🚧,ETC,0,0
2001-03-21,GBA,魔探偵ロキＲＡＧＮＡＲＯＫ～幻想のラビリンス～,0,0,🚧,ADV,0,0
2001-03-21,GBA,オリエンタルブルー 青の天外,0,0,🚧,RPG,0,0
2001-03-21,GBA,レジェンド オブ ダイナミック　豪翔伝　崩界の輪舞曲,0,0,🚧,RPG,0,0
2001-03-21,GBA,みんなのソフトシリーズ　ZOOO,0,0,🚧,PZL,0,0
2001-03-21,GBA,みんなのソフトシリーズ　みんなの麻雀,0,0,🚧,TBL,0,0
2001-03-21,GBA,みんなのソフトシリーズ　上海,0,0,🚧,PZL,0,0
2001-03-21,GBA,サンリオピューロランド　オールキャラクターズ,0,0,🚧,PZL,0,0
2001-03-21,GBA,ハリー・ポッター　クイディッチ・ワールドカップ,0,0,🚧,SPT,0,0
2001-03-21,GBA,こいぬちゃんのはじめてのおさんぽ～子犬のこころ育成ゲーム～,0,0,🚧,SLG,0,0
2001-03-21,GBA,スライムもりもりドラゴンクエスト　衝撃のしっぽ団,0,0,🚧,ADV,0,0
2001-03-21,GBA,パズにん　うみにんのパズルでにむ,0,0,🚧,PZL,0,0
2001-03-21,GBA,マリオ＆ルイージＲＰＧ,0,0,🚧,RPG,0,0
2001-03-21,GBA,ミッキーとドナルドのマジカルクエスト3,0,0,🚧,ACT,0,0
2001-03-21,GBA,みんなのソフトシリーズ　ひょっこりひょうたん島　ドン・ガバチョ大活躍の巻,0,0,🚧,ACT,0,0
2001-03-21,GBA,SDガンダム Gジェネレーション　アドバンス,0,0,🚧,RPG,0,0
2001-03-21,GBA,Ｆ－ＺＥＲＯファルコン伝説,0,0,🚧,RCG,0,0
2001-03-21,GBA,ハムスター物語　3EX・4・スペシャル,0,0,🚧,SLG,0,0
2001-03-21,GBA,みんなのソフトシリーズ　テトリス アドバンス,0,0,🚧,RPG,0,0
2001-03-21,GBA,あしたのジョー　真っ赤に燃え上がれ,0,0,🚧,ACT,0,0
2001-03-21,GBA,クラッシュ・バンディクーアドバンス２　ぐるぐるさいみん大パニック,0,0,🚧,ACT,0,0
2001-03-21,GBA,ソニックバトル,0,0,🚧,ACT,0,0
2001-03-21,GBA,パワプロクンポケット６,0,0,🚧,SPT,0,0
2001-03-21,GBA,冒険遊記プラスターワールド　伝説のプラストゲート　ＥＸ,0,0,🚧,RPG,0,0
2001-03-21,GBA,みんなの王子様,0,0,🚧,ETC,0,0
2001-03-21,GBA,学園戦記ムリュウ,0,0,🚧,ADV,0,0
2001-03-21,GBA,ガチャステ　ダイナデバイス２　ドラゴン,0,0,🚧,ACT,0,0
2001-03-21,GBA,ガチャステ　ダイナデバイス２　フェニックス,0,0,🚧,ACT,0,0
2001-03-21,GBA,シナモロールここにいるよ,0,0,🚧,PZL,0,0
2001-03-21,GBA,シルバニアファミリー　妖精のステッキとふしぎの木,0,0,🚧,ADV,0,0
2001-03-21,GBA,ファインディング・ニモ,0,0,🚧,ADV,0,0
2001-03-21,GBA,ゲゲゲの奇太郎　危機一髪妖列島,0,0,🚧,ACT,0,0
2001-03-21,GBA,ゴジラ　怪獣大乱闘　アドバンス,0,0,🚧,ACT,0,0
2001-03-21,GBA,コロッケ３　クラニュー王国の謎,0,0,🚧,ACT,0,0
2001-03-21,GBA,わがままフェアリーミルモでポン　８人の時の妖精,0,0,🚧,ADV,0,0
2001-03-21,GBA,カードキャプターさくら　さくらカードDEミニゲーム！,0,0,🚧,ETC,0,0
2001-03-21,GBA,金色のガッシュベル　うなれ友情の電撃（ザゲル）,0,0,🚧,ACT,0,0
2001-03-21,GBA,スーパードンキーコング,0,0,🚧,ACT,0,0
2001-03-21,GBA,ピカピカナース物語　はつらつナース育成ゲーム,0,0,🚧,SLG,0,0
2001-03-21,GBA,ロックマン エグゼ4 トーナメント ブルームーン,0,0,🚧,RPG,0,0
2001-03-21,GBA,ロックマン エグゼ4 トーナメント レッドサン,0,0,🚧,RPG,0,0
2001-03-21,GBA,牧場物語～ミネラルタウンのなかまたち　for ガール～,0,0,🚧,RPG,0,0
2001-03-21,GBA,ＡＳＴＲＯ　ＢＯＹ　鉄腕アトム　アトムハートの秘密,0,0,🚧,ACT,0,0
2001-03-21,GBA,SIMPLE2960ともだちシリーズ Vol.3 THEいつでもパズル　まっすぐ揃えてストローズ,0,0,🚧,PZL,0,0
2001-03-21,GBA,SIMPLE2960ともだちシリーズ Vol.4 THEトランプ　みんなで遊べる12種類のトランプゲーム,0,0,🚧,TBL,0,0
2001-03-21,GBA,マーメイドメロディーぴちぴちピッチ ぴちぴちパーティー,0,0,🚧,ACT,0,0
2001-03-21,GBA,メダル　オブ　オナー　アドバンス,0,0,🚧,ACT,0,0
2001-03-21,GBA,お茶犬の部屋,0,0,🚧,TBL,0,0
2001-03-21,GBA,わんわん名探偵,0,0,🚧,SLG,0,0
2001-03-21,GBA,魔女っ子クリームちゃんのごっこシリーズ（１）「わんにゃんアイドル学園」,0,0,🚧,SLG,0,0
2001-03-21,GBA,ロードオブザリング／王の帰還,0,0,🚧,ACT,0,0
2001-03-21,GBA,ザ・シムズ,0,0,🚧,SLG,0,0
2001-03-21,GBA,逆転裁判3,0,0,🚧,ADV,0,0
2001-03-21,GBA,ポケットモンスター　ファイアレッド,0,0,🚧,RPG,0,0
2001-03-21,GBA,ポケットモンスター　リーフグリーン,0,0,🚧,RPG,0,0
2001-03-21,GBA,遊☆戯☆王デュエルモンスターズエキスパート３,0,0,🚧,CARD,0,0
2001-03-21,GBA,007 エブリシング オア ナッシング,0,0,🚧,ACT,0,0
2001-03-21,GBA,リリパット王国～リリモニといっしょプニ！～,0,0,🚧,ADV,0,0
2001-03-21,GBA,ファミコンミニ　01　スーパーマリオブラザーズ,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　02　ドンキーコング,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　03　アイスクライマー,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　04　エキサイトバイク,0,0,🚧,RCG,0,0
2001-03-21,GBA,ファミコンミニ　05　ゼルダの伝説１,0,0,🚧,RPG,0,0
2001-03-21,GBA,ファミコンミニ　06　パックマン,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　07　ゼビウス,0,0,🚧,SHT,0,0
2001-03-21,GBA,ファミコンミニ　08　マッピー,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　09　ボンバーマン,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　10　スターソルジャー,0,0,🚧,SHT,0,0
2001-03-21,GBA,探偵学園Q 究極トリックに挑め！,0,0,🚧,ADV,0,0
2001-03-21,GBA,おしゃれワンコ,0,0,🚧,SLG,0,0
2001-03-21,GBA,ダウンタウン 熱血物語 ex,0,0,🚧,RPG,0,0
2001-03-21,GBA,ダブルドラゴン 双載龍 Advance,0,0,🚧,ACT,0,0
2001-03-21,GBA,対決！ウルトラヒーロー,0,0,🚧,ACT,0,0
2001-03-21,GBA,ワンピース ゴーイングベースボール,0,0,🚧,SPT,0,0
2001-03-21,GBA,テニスの王子様２００４ Glorious Gold,0,0,🚧,SPT,0,0
2001-03-21,GBA,テニスの王子様２００４ Stylish Silver,0,0,🚧,SPT,0,0
2001-03-21,GBA,デュエル・マスターズ２～インビンシブル・アドバンス～,0,0,🚧,CARD,0,0
2001-03-21,GBA,マーメイドメロディー　ぴちぴちピッチぴちぴちっとライブスタート！,0,0,🚧,ACT,0,0
2001-03-21,GBA,絶体絶命でんぢゃらすじｰさん泣きの1回～絶対服従ばいおれんす校長わがはいが一番えらいんじゃい!!～,0,0,🚧,ADV,0,0
2001-03-21,GBA,遊☆戯☆王双六のスゴロク,0,0,🚧,CARD,0,0
2001-03-21,GBA,ボボボーボ・ボーボボ　９極戦士ギャグ融合,0,0,🚧,RPG,0,0
2001-03-21,GBA,魔女っ子クリームちゃんのごっこシリーズ２,0,0,🚧,ETC,0,0
2001-03-21,GBA,あかちゃんどうぶつ園～動物のあかちゃん飼育係育成ゲーム！！～,0,0,🚧,SLG,0,0
2001-03-21,GBA,ドラゴンボールＺ　舞空闘劇,0,0,🚧,ACT,0,0
2001-03-21,GBA,ぷくぷく天然かいらんばん－恋のキューピット大作戦－,0,0,🚧,ADV,0,0
2001-03-21,GBA,リカちゃんのおしゃれ日記,0,0,🚧,ADV,0,0
2001-03-21,GBA,鋼の錬金術師　迷走の輪舞曲,0,0,🚧,RPG,0,0
2001-03-21,GBA,デジモンレーシング,0,0,🚧,RCG,0,0
2001-03-21,GBA,東京魔人学園符咒封録,0,0,🚧,ADV,0,0
2001-03-21,GBA,仔犬といっしょ２～愛情物語～,0,0,🚧,SLG,0,0
2001-03-21,GBA,星のカービィ　鏡の大迷宮,0,0,🚧,ACT,0,0
2001-03-21,GBA,クレヨンしんちゃん　嵐を呼ぶ　シネマランドの大冒険！,0,0,🚧,ADV,0,0
2001-03-21,GBA,シレン・モンスターズ NETSAL,0,0,🚧,SPT,0,0
2001-03-21,GBA,マリオゴルフ ＧＢＡツアー,0,0,🚧,SPT,0,0
2001-03-21,GBA,Ｐｉａ　キャロットへようこそ！！３．３,0,0,🚧,SLG,0,0
2001-03-21,GBA,カードキャプターさくら －さくらカード編－ ～さくらとカードとおともだち～,0,0,🚧,ADV,0,0
2001-03-21,GBA,ロックマンＺＥＲＯ３,0,0,🚧,RPG,0,0
2001-03-21,GBA,宇宙のステルヴィア,0,0,🚧,SLG,0,0
2001-03-21,GBA,ＮＡＲＵＴＯ－ナルト－ 最強忍者 大結集２,0,0,🚧,ACT,0,0
2001-03-21,GBA,ZERO ONE SP,0,0,🚧,ADV,0,0
2001-03-21,GBA,ピューと吹く！ジャガー　ビョ～と出る！メガネくん,0,0,🚧,RPG,0,0
2001-03-21,GBA,ミッキーのポケットリゾート,0,0,🚧,ACT,0,0
2001-03-21,GBA,鋼鉄帝国 from HOT・B,0,0,🚧,SHT,0,0
2001-03-21,GBA,機動戦士ガンダムSEED　友と君と戦場で。,0,0,🚧,ADV,0,0
2001-03-21,GBA,ファミコンミニ　11　マリオブラザーズ,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　12　クルクルランド,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　13　バルーンファイト,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　14　レッキングクルー,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　15　ドクターマリオ,0,0,🚧,PZL,0,0
2001-03-21,GBA,ファミコンミニ　16　ディグダグ,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　17　高橋名人の冒険島,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　18　魔界村,0,0,🚧,ACT,0,0
2001-03-21,GBA,ファミコンミニ　19　ツインビー,0,0,🚧,SHT,0,0
2001-03-21,GBA,ファミコンミニ　20　がんばれゴエモンからくり道中,0,0,🚧,ACT,0,0
2001-03-21,GBA,じゃじゃ丸Jr.伝承記～ジャレコレもあり候～,0,0,🚧,ACT,0,0
2001-03-21,GBA,メトロイド　ゼロミッション,0,0,🚧,ACT,0,0
2001-03-21,GBA,マリオvs.ドンキーコング,0,0,🚧,ACT,0,0
2001-03-21,GBA,ソニックアドバンス３,0,0,🚧,ACT,0,0
2001-03-21,GBA,フロッガー古代文明のなぞ,0,0,🚧,ACT,0,0
2001-03-21,GBA,ＢＢボール,0,0,🚧,SPT,0,0
2001-03-21,GBA,スーパーチャイニーズ　１・２　アドバンス,0,0,🚧,ACT,0,0
2001-03-21,GBA,ドラゴンクエストキャラクターズ　トルネコの大冒険3アドバンス　不思議のダンジョン,0,0,🚧,RPG,0,0
2001-03-21,GBA,ワンコでくるりん！ワンクル,0,0,🚧,PZL,0,0
2001-03-21,GBA,ハリー・ポッターとアズカバンの囚人,0,0,🚧,ACT,0,0
2001-03-21,GBA,スーパードンキーコング２,0,0,🚧,ACT,0,0
2001-03-21,GBA,かいけつゾロリとまほうのゆうえんち　お姫様をすくえ！,0,0,🚧,ACT,0,0
2001-03-21,GBA,でじこミュニケーション２（にょ）打倒！ブラックゲマゲマ団,0,0,🚧,SLG,0,0
2001-03-21,GBA,とっとこハム太郎 ハムハムスポーツ,0,0,🚧,SPT,0,0
2001-03-21,GBA,モンスターサマナー,0,0,🚧,SLG,0,0
2001-03-21,GBA,わがまま☆フェアリーミルモでポン！夢のカケラ,0,0,🚧,SLG,0,0
2001-03-21,GBA,金色のガッシュベル！！魔界のブックマーク,0,0,🚧,RPG,0,0
2001-03-21,GBA,絶体絶命でんぢゃらすじーさん痛～怒りのおしおきブルース～,0,0,🚧,ACT,0,0
2001-03-21,GBA,Ｇｅｔ　Ｒｉｄｅ！アムドライバー　閃光のヒーロー誕生！,0,0,🚧,RCG,0,0
2001-03-21,GBA,ＮＡＲＵＴＯ－ナルト－ナルトＲＰＧ～受けつがれし火の意志～,0,0,🚧,RPG,0,0
2001-03-21,GBA,コロッケ！４　バンクの森の守護神,0,0,🚧,ACT,0,0
2001-03-21,GBA,デュエルマスターズ2 切札勝舞Ver.,0,0,🚧,CARD,0,0
2001-03-21,GBA,学校の怪談アドバンス～百妖箱の封印～,0,0,🚧,ADV,0,0
2001-03-21,GBA,鋼の錬金術師　想い出の奏鳴曲,0,0,🚧,ADV,0,0
2001-03-21,GBA,続ボクらの太陽～太陽少年ジャンゴ～,0,0,🚧,RPG,0,0
2001-03-21,GBA,ＤＲＡＧＯＮＢＡＬＬＺ　ＴＨＥ　ＬＥＧＡＣＹ　ＯＦ　ＧＯＫＵII　ＩＮＴＥＲＮＡＴＩＯＮＡＬ,0,0,🚧,ACT,0,0
